timestamp,open,high,low,close,volume
2019-06-21,1916.1,1925.95,1907.58,1911.3,3906945.0
2019-06-20,1933.33,1935.2,1905.8,1918.19,3217153.0
2019-06-19,1907.84,1919.58,1892.47,1908.79,2895347.0
2019-06-18,1901.35,1921.67,1899.79,1901.37,3895728.0
2019-06-17,1876.5,1895.69,1875.45,1886.03,2634342.0
2019-06-14,1864.0,1876.0,1859.0,1869.67,2851163.0
2019-06-13,1866.72,1883.09,1862.22,1870.3,2795810.0
2019-06-12,1853.98,1865.0,1844.38,1855.32,2678335.0
2019-06-11,1883.25,1893.7,1858.0,1863.7,4042694.0
2019-06-10,1822.0,1884.87,1818.0,1860.63,5371007.0
2019-06-07,1763.7,1806.25,1759.49,1804.03,4808246.0
2019-06-06,1737.71,1760.0,1726.13,1754.36,3689272.0
2019-06-05,1749.6,1752.0,1715.25,1738.5,4239782.0
2019-06-04,1699.24,1730.82,1680.89,1729.56,5679121.0
2019-06-03,1760.01,1766.29,1672.0,1692.69,9098708.0
2019-05-31,1790.01,1795.59,1772.7,1775.07,4618819.0
2019-05-30,1825.49,1829.47,1807.83,1816.32,3146850.0
2019-05-29,1823.12,1830.0,1807.53,1819.19,4279025.0
2019-05-28,1832.75,1849.27,1827.35,1836.43,3199965.0
2019-05-24,1835.89,1841.76,1817.85,1823.28,3369673.0
2019-05-23,1836.59,1844.0,1804.2,1815.48,4424265.0
2019-05-22,1851.78,1871.48,1851.0,1859.68,2936601.0
2019-05-21,1874.79,1879.0,1846.0,1857.52,4005122.0
2019-05-20,1852.69,1867.78,1835.54,1858.97,3798198.0
2019-05-17,1893.05,1910.53,1867.33,1869.0,4736618.0
2019-05-16,1885.94,1917.51,1882.29,1907.57,4707822.0
2019-05-15,1827.95,1874.43,1823.0,1871.15,4692642.0
2019-05-14,1839.5,1852.44,1815.75,1840.12,4629107.0
2019-05-13,1836.56,1846.54,1818.0,1822.68,5783410.0
2019-05-10,1898.0,1903.79,1856.0,1889.98,5717994.0
2019-05-09,1900.0,1909.4,1876.0,1899.87,5308263.0
2019-05-08,1918.87,1935.37,1910.0,1917.77,4078568.0
2019-05-07,1939.99,1949.1,1903.38,1921.0,5902134.0
2019-05-06,1917.98,1959.0,1910.5,1950.55,5417841.0
2019-05-03,1949.0,1964.4,1936.0,1962.46,6381564.0
2019-05-02,1913.33,1921.55,1881.87,1900.82,3962915.0
2019-05-01,1933.09,1943.64,1910.55,1911.52,3116964.0
2019-04-30,1930.1,1935.71,1906.95,1926.52,3506007.0
2019-04-29,1949.0,1956.34,1934.09,1938.43,4021255.0
2019-04-26,1929.0,1951.0,1898.0,1950.63,8432563.0
2019-04-25,1917.0,1922.45,1900.31,1902.25,6099101.0
2019-04-24,1925.0,1929.69,1898.16,1901.75,3675781.0
2019-04-23,1891.2,1929.26,1889.58,1923.77,4640441.0
2019-04-22,1855.4,1888.42,1845.64,1887.31,3373807.0
